Target,0,1,2,3,4,5,6,7,8,9,10,11
Verde,7,28,30,14,17,14,16,7,16,15,17,16
Verde,7,28,30,14,17,14,16,7,16,15,17,16
Verde,7,28,30,14,17,14,16,7,16,15,16,16
Verde,7,28,30,14,17,14,16,7,16,15,16,16
Verde,7,28,30,14,17,14,16,7,16,15,16,16
Verde,7,28,30,14,17,14,16,7,16,15,16,16
Verde,7,28,30,14,17,14,16,7,16,15,16,16
Verde,7,28,30,14,17,14,16,6,16,15,16,16
Verde,7,28,31,14,17,14,16,6,16,15,16,16
Verde,7,28,31,14,17,14,16,6,16,15,16,16
Verde,7,28,31,14,18,14,16,6,16,15,16,16
Verde,7,28,31,14,18,14,16,6,16,15,16,16
Verde,7,28,31,14,18,15,16,6,16,15,16,16
Verde,7,28,31,14,18,15,16,6,16,15,16,16
Verde,7,28,31,14,18,15,16,6,16,15,16,16
Verde,7,28,31,14,18,15,16,6,16,15,16,16
Verde,7,28,31,14,18,15,16,6,16,15,16,16
Verde,7,28,31,14,18,15,16,6,16,15,17,16
Verde,7,28,31,14,18,15,16,6,16,15,17,17
Verde,7,28,31,14,18,15,16,7,16,15,17,17
Verde,7,28,31,14,18,15,16,7,16,15,17,17
Verde,7,28,31,14,18,15,16,7,16,15,17,17
Verde,7,28,31,14,18,15,16,7,16,15,17,17
Verde,7,28,31,14,18,15,16,7,16,15,17,17
Verde,6,23,30,16,16,7,16,14,15,17,19,16
Verde,6,23,30,16,16,7,16,14,15,16,19,16
Verde,6,23,30,16,16,7,16,14,15,16,19,16
Verde,7,23,30,16,17,7,16,14,16,16,20,16
Verde,6,23,30,16,17,7,17,14,16,16,20,16
Verde,7,23,29,16,17,7,17,14,16,16,20,16
Verde,7,23,29,16,17,7,17,14,16,16,20,16
Verde,7,23,29,15,17,7,17,13,16,16,20,17
Verde,7,23,29,15,17,7,17,13,16,16,20,17
Verde,7,22,28,15,17,7,17,13,16,16,20,17
Verde,7,23,28,15,18,7,17,13,17,15,20,17
Verde,7,22,28,15,17,7,18,12,17,16,20,17
Verde,7,22,27,14,18,7,18,12,17,16,20,17
Verde,7,21,26,14,17,7,18,11,16,16,20,17
Verde,7,20,25,14,17,7,19,11,16,16,20,18
Verde,8,18,24,15,17,7,19,10,16,17,20,19
Verde,11,15,21,15,18,7,19,9,16,17,20,20
Verde,13,12,19,15,19,8,18,10,16,17,19,21
Verde,15,11,17,13,19,10,15,12,18,17,17,22
Verde,11,13,20,12,19,8,13,11,19,16,16,20
Verde,10,15,22,13,19,7,13,11,19,16,14,19
Verde,9,17,24,13,18,7,13,11,18,16,14,18
Verde,8,19,26,13,18,6,14,11,18,16,14,18
Verde,7,20,26,14,18,6,14,11,18,16,14,18
Verde,7,21,27,14,18,6,14,11,18,15,13,17
Verde,7,22,28,14,18,7,14,12,18,15,13,17
Verde,7,23,28,14,18,7,15,12,18,15,13,17
Verde,6,23,29,14,17,7,15,12,18,15,13,17
Verde,6,23,29,14,17,7,15,12,17,16,13,17
Verde,6,24,29,14,17,7,15,12,17,16,13,17
Verde,6,24,30,14,17,7,15,13,17,16,13,17
Verde,6,24,30,14,17,7,15,13,17,16,13,16
Verde,6,24,30,15,17,7,16,13,17,16,13,16
Verde,6,24,30,14,17,7,16,13,17,16,13,16
Verde,6,23,30,15,16,7,16,13,17,16,13,16
Verde,6,23,31,14,16,6,16,14,18,16,13,16
Verde,6,23,31,14,16,6,16,14,18,16,13,16
Verde,6,23,31,14,16,6,17,15,18,17,13,16
Verde,6,23,31,14,16,7,17,15,18,17,13,16
Verde,6,23,31,14,17,7,17,15,18,16,13,15
Verde,7,23,31,14,17,7,17,15,18,16,13,15
Verde,7,22,31,13,17,7,17,14,18,16,13,15
Verde,7,22,31,13,17,7,18,14,19,16,13,15
Verde,7,22,32,13,16,6,18,14,19,16,13,15
Verde,7,22,32,13,16,6,18,14,19,16,13,15
Verde,7,22,32,13,16,6,19,13,19,17,13,15
Verde,7,21,32,12,16,6,19,13,19,17,13,14
Verde,7,20,32,12,15,6,20,12,19,18,13,14
Verde,8,19,32,12,16,6,21,10,19,18,13,14
Verde,9,17,33,11,15,6,21,9,19,19,13,13
Verde,10,15,33,11,14,6,22,8,19,20,13,12
Verde,12,13,34,11,12,7,23,7,19,22,13,11
Verde,15,11,34,11,11,8,23,6,19,24,13,9
Verde,19,8,35,13,10,11,20,6,18,25,15,8
Verde,19,8,35,13,10,11,15,6,19,25,17,8
Verde,20,8,35,14,10,10,11,7,18,25,19,8
Verde,14,11,34,15,12,7,10,7,17,23,20,9
Verde,13,12,33,16,13,6,9,7,16,22,20,11
Verde,10,14,33,16,14,5,10,8,16,19,20,12
Verde,9,16,32,16,15,5,11,9,15,18,20,13
Verde,8,17,32,17,16,5,12,10,15,18,20,14
Verde,7,19,32,17,16,6,13,11,15,17,20,14
Verde,7,20,31,17,16,6,13,12,15,17,20,14
Verde,7,21,31,17,16,6,14,12,15,16,20,15
Blanco,7,21,31,17,16,6,14,12,15,16,19,15
Blanco,7,22,31,17,17,6,14,13,15,16,19,15
Blanco,7,23,31,16,17,6,15,13,15,16,19,15
Blanco,7,23,31,17,16,6,15,13,15,16,19,15
Blanco,7,23,31,17,16,6,15,13,15,16,19,15
Blanco,7,23,31,17,16,6,15,13,15,17,19,16
Blanco,6,23,31,16,16,6,15,14,15,17,19,16
Blanco,6,23,31,16,16,6,16,14,15,17,19,16
Blanco,17,30,32,13,21,16,17,3,16,18,16,15
Blanco,17,30,32,12,21,17,16,3,16,18,16,15
Blanco,16,30,32,12,21,17,16,3,16,18,16,15
Blanco,15,30,32,12,21,17,16,3,16,18,16,15
Blanco,15,30,32,12,21,16,16,3,16,17,16,15
Blanco,15,30,32,11,21,16,16,3,16,17,16,15
Blanco,15,30,32,10,21,16,16,3,16,17,16,16
Blanco,15,30,32,11,21,16,17,3,16,17,16,16
Blanco,15,30,32,10,21,15,17,3,16,17,16,16
Blanco,15,30,32,10,21,15,17,3,16,17,16,16
Blanco,14,30,32,11,21,15,17,3,15,17,16,16
Blanco,14,30,32,12,20,15,17,2,15,17,16,16
Blanco,15,30,32,11,20,15,17,2,16,17,16,16
Blanco,15,30,32,11,19,15,17,2,16,17,16,16
Blanco,16,30,32,11,19,15,16,2,16,17,16,16
Blanco,15,30,32,12,18,14,16,2,16,17,16,16
Blanco,15,30,32,12,18,14,16,2,16,16,16,16
Blanco,16,30,32,13,18,14,16,2,16,16,16,16
Blanco,19,30,32,13,17,14,16,1,16,16,16,16
Blanco,21,30,32,13,17,14,15,1,16,16,16,16
Blanco,21,30,33,14,17,14,15,2,16,16,16,16
Blanco,21,30,33,12,17,14,15,2,16,16,16,16
Blanco,21,30,33,11,17,14,15,2,16,16,16,16
Blanco,21,30,33,11,17,13,15,2,15,16,16,16
Blanco,21,29,33,10,17,13,15,3,15,16,16,16
Blanco,23,29,33,9,17,13,15,3,15,16,16,16
Blanco,23,29,33,9,17,13,15,3,15,16,16,16
Blanco,23,29,33,8,17,13,15,3,15,16,16,16
Blanco,22,29,33,8,17,13,15,3,15,16,16,16
Blanco,23,29,33,8,17,13,16,3,15,16,16,16
Blanco,23,29,33,8,17,13,16,3,15,16,16,16
Blanco,22,29,33,8,17,13,16,3,15,16,16,16
Blanco,22,29,33,8,17,14,16,3,15,16,16,16
Blanco,22,29,33,8,18,14,16,3,15,16,16,16
Blanco,21,29,33,8,17,14,16,3,15,16,16,16
Blanco,21,29,33,9,17,14,16,3,15,16,16,16
Blanco,21,29,33,10,17,14,16,2,15,16,17,16
Blanco,22,29,33,11,17,13,16,2,15,16,17,16
Blanco,24,29,33,11,17,13,16,2,15,16,17,16
Blanco,23,29,33,11,17,13,16,3,15,16,17,16
Blanco,21,30,33,11,17,12,16,3,15,16,17,16
Blanco,21,30,33,11,17,12,17,3,15,16,17,16
Blanco,22,29,33,11,16,12,17,3,15,16,17,16
Blanco,22,29,33,11,16,12,17,3,15,16,17,16
Blanco,21,29,33,11,17,12,18,3,15,16,16,16
Blanco,21,29,33,11,16,13,18,3,15,16,16,16
Blanco,19,29,33,11,17,13,18,3,15,16,16,16
Blanco,17,30,33,12,17,13,18,3,15,16,16,16
Blanco,17,29,33,12,17,14,18,3,16,16,16,16
Blanco,16,29,33,12,17,15,18,3,16,17,16,16
Blanco,15,29,33,12,18,15,18,3,16,17,16,16
Blanco,15,29,33,13,19,15,18,2,16,17,16,16
Blanco,15,30,33,13,19,16,18,2,16,17,16,16
Blanco,14,30,33,13,19,16,18,3,16,17,16,16
Blanco,14,30,32,13,20,16,17,2,16,17,16,15
Blanco,14,30,32,14,20,16,18,2,16,17,16,16
Blanco,15,30,32,14,20,16,18,2,16,17,16,16
Blanco,15,30,32,14,21,16,18,2,15,17,17,16
Blanco,15,30,32,13,21,16,18,2,15,17,17,16
Blanco,15,30,32,14,21,16,18,2,15,17,17,15
Blanco,16,30,32,13,21,16,18,2,15,17,17,16
Blanco,15,30,32,14,21,15,18,2,15,17,17,16
Blanco,18,30,32,13,21,15,18,2,15,17,17,16
Blanco,18,30,32,14,21,15,18,2,15,18,17,16
Blanco,19,31,32,14,21,15,18,2,15,18,17,16
Blanco,19,30,32,14,21,15,18,2,15,18,16,16
Blanco,18,31,32,15,21,15,19,2,16,18,17,16
Blanco,18,31,32,15,21,16,19,2,16,18,16,16
Blanco,19,30,32,15,21,16,19,2,16,18,16,16
Blanco,19,30,32,15,21,16,19,2,16,18,16,15
Blanco,18,30,32,15,21,16,18,2,16,18,16,15
Blanco,17,30,32,14,21,16,18,3,16,18,16,16
Blanco,12,29,34,17,22,7,18,9,15,16,17,16
Blanco,12,29,34,17,22,7,18,9,15,16,17,16
Blanco,12,29,34,17,22,7,18,9,15,16,17,16
Blanco,12,29,34,17,22,7,18,9,15,16,17,16
Blanco,11,29,34,17,22,7,18,9,15,16,17,16
Blanco,12,29,34,17,22,7,18,9,15,16,17,15
Blanco,12,29,34,17,22,7,18,9,15,17,17,16
Blanco,13,29,34,16,23,7,18,8,15,17,17,16
Blanco,14,28,34,16,23,8,18,8,15,17,17,16
Blanco,14,28,34,15,23,8,18,9,15,17,17,15
Blanco,15,28,34,14,24,9,18,9,15,17,17,15
Blanco,16,28,34,13,25,11,17,9,16,17,17,15
Blanco,18,28,35,13,26,13,17,9,16,17,17,15
Blanco,18,28,35,12,25,12,17,8,16,17,17,15
Blanco,16,28,35,12,25,12,17,8,16,17,16,15
Blanco,18,28,35,12,25,11,18,8,16,17,16,15
Blanco,19,28,35,13,25,11,18,8,16,17,16,16
Blanco,19,28,35,13,25,11,19,7,16,17,16,16
Blanco,20,28,35,13,25,11,19,7,16,17,16,16
Blanco,20,28,35,13,25,11,19,7,16,17,15,16
Blanco,20,28,35,14,25,11,19,7,16,17,15,16
Blanco,20,28,35,15,25,11,19,7,16,16,15,16
Blanco,20,28,35,16,25,11,19,7,17,17,15,16
Blanco,20,28,35,16,25,11,19,8,17,16,15,16
Blanco,20,28,35,17,25,11,19,9,17,17,15,15
Blanco,18,28,35,16,24,9,18,9,17,17,15,15
Blanco,16,28,35,14,24,8,17,9,17,16,14,16
Blanco,15,28,35,13,23,7,17,9,17,17,15,15
Blanco,14,28,34,13,23,7,16,9,17,17,14,16
Blanco,13,28,34,12,22,7,16,10,17,17,15,15
Blanco,13,29,34,11,21,7,16,10,17,17,15,15
Blanco,12,29,34,11,21,7,16,10,17,17,15,15
Blanco,11,29,34,11,22,7,16,11,17,16,15,16
Blanco,11,29,34,11,22,7,16,11,17,16,15,16
Blanco,12,29,34,10,22,7,16,11,17,17,15,16
Blanco,10,29,34,10,22,7,16,11,17,16,15,16
Blanco,11,29,34,10,22,7,16,11,17,16,15,16
Blanco,10,29,34,10,22,8,16,11,17,16,15,16
Blanco,11,29,34,10,22,8,17,11,17,17,15,16
Blanco,11,29,34,10,22,8,17,11,17,16,15,16
Blanco,12,29,34,10,23,8,17,10,17,16,15,15
Blanco,12,28,34,10,23,8,17,10,17,17,15,15
Blanco,13,28,34,10,23,9,18,9,17,16,15,15
Blanco,13,28,35,10,24,10,18,9,17,17,15,15
Blanco,13,28,35,11,24,12,18,9,16,16,15,15
Blanco,13,28,35,12,24,13,18,9,16,17,15,15
Blanco,16,28,36,13,25,15,19,9,16,17,15,15
Blanco,18,27,36,14,25,17,20,9,16,17,16,15
Blanco,18,27,36,14,25,17,19,9,16,17,16,15
Blanco,17,27,36,13,25,17,19,9,16,17,15,15
Blanco,17,27,36,13,25,16,19,9,16,17,15,15
Blanco,17,27,36,13,25,16,19,8,16,17,16,15
Blanco,18,27,36,13,25,16,19,8,16,17,16,15
Blanco,16,27,36,13,24,15,19,8,16,17,15,15
Blanco,17,27,36,13,24,16,19,8,16,17,16,15
Blanco,18,27,36,13,25,16,19,8,16,17,15,15
Blanco,18,27,36,13,25,16,18,8,16,17,15,15
Blanco,18,27,36,13,25,16,18,8,16,17,15,15
Blanco,17,27,36,13,25,16,18,9,16,17,15,15
Blanco,16,27,36,13,25,16,18,9,16,17,15,15
Blanco,16,27,36,13,25,16,18,9,16,17,16,15
Blanco,16,27,36,13,25,16,17,9,16,17,15,15
Marron,16,28,36,13,25,15,17,9,16,17,16,15
Marron,15,28,35,14,25,13,17,9,16,16,16,16
Marron,14,28,35,15,25,11,16,9,16,16,16,16
Marron,13,28,35,16,24,9,16,9,16,16,16,16
Marron,13,28,35,16,24,8,17,9,15,16,16,16
Marron,12,29,34,17,24,8,17,9,15,16,17,16
Marron,12,29,34,17,23,7,17,9,15,16,17,16
Marron,12,29,34,17,22,7,17,10,15,16,17,16
Marron,11,29,34,17,22,7,17,10,15,16,17,16
Marron,12,29,34,17,22,7,17,9,15,16,17,16
Marron,7,24,37,17,19,7,16,12,15,15,17,17
Marron,7,24,37,17,19,7,16,11,15,15,17,17
Marron,7,24,37,17,19,7,16,11,15,15,17,17
Marron,7,24,37,17,18,7,17,11,15,15,17,17
Marron,8,23,38,17,19,6,17,11,15,15,17,17
Marron,7,24,37,17,19,7,17,11,15,15,17,17
Marron,7,24,37,16,19,7,17,11,15,15,17,17
Marron,7,24,37,16,19,7,17,11,16,15,16,17
Marron,7,23,38,16,19,7,17,11,16,15,16,17
Marron,7,23,38,16,20,7,17,11,16,15,16,17
Marron,8,22,39,15,20,7,17,11,17,15,15,17
Marron,13,18,42,13,22,5,16,10,17,14,15,17
Marron,8,22,39,14,21,7,16,12,17,14,15,17
Marron,8,22,39,15,20,7,16,12,17,14,15,17
Marron,8,22,39,15,21,7,16,12,17,14,15,17
Marron,8,22,39,15,21,7,16,12,17,14,15,17
Marron,9,20,40,14,21,6,16,11,17,14,15,18
Marron,8,22,39,15,21,7,16,12,17,14,15,17
Marron,9,20,40,15,22,6,16,11,17,14,15,17
Marron,12,18,42,14,23,6,16,10,17,13,14,18
Marron,12,18,42,15,22,5,16,10,17,14,14,17
Marron,8,21,40,15,21,7,16,12,17,14,15,17
Marron,11,19,42,15,22,6,16,11,17,14,15,17
Marron,8,21,40,15,21,7,16,12,17,14,15,17
Marron,8,21,40,16,21,7,16,12,17,14,15,17
Marron,8,22,40,15,21,7,16,12,17,14,15,17
Marron,7,22,39,15,20,7,16,12,17,15,15,17
Marron,7,23,39,14,20,7,16,12,18,15,14,17
Marron,8,22,39,14,20,7,16,12,18,15,14,17
Marron,8,22,39,13,20,7,16,12,18,15,14,17
Marron,8,22,39,13,20,7,16,11,18,15,14,17
Marron,6,24,37,13,19,8,16,12,18,15,14,17
Marron,6,24,37,13,19,8,16,12,18,15,14,17
Marron,7,24,38,13,19,8,16,12,18,15,14,17
Marron,6,24,37,13,19,8,16,12,18,15,14,17
Marron,6,25,37,13,19,8,16,12,18,15,14,17
Marron,6,25,37,13,19,9,16,12,18,15,14,17
Marron,6,25,37,13,19,9,16,12,18,15,14,17
Marron,6,25,37,13,19,9,16,13,18,15,14,17
Marron,8,23,39,13,21,8,16,12,18,14,14,17
Marron,6,24,37,13,20,9,16,13,18,15,14,17
Marron,7,24,38,13,20,8,16,13,18,15,14,17
Marron,8,22,39,13,21,8,16,13,18,14,14,17
Marron,7,23,38,14,21,9,16,13,17,14,15,17
Marron,7,23,39,14,21,8,16,14,17,14,15,17
Marron,7,22,39,14,21,8,17,14,17,14,15,17
Marron,7,22,39,14,21,8,17,14,17,14,15,17
Marron,12,18,42,12,23,6,17,13,18,14,15,18
Marron,12,19,42,12,22,6,17,13,18,14,15,17
Marron,8,22,40,12,21,7,17,13,18,15,15,17
Marron,12,18,42,11,22,5,17,12,18,14,15,17
Marron,7,22,39,12,20,7,17,13,18,15,15,17
Marron,7,22,39,12,20,7,17,12,18,15,15,17
Marron,8,21,39,12,20,7,17,12,18,15,15,17
Marron,12,18,42,11,21,5,17,10,18,15,15,17
Marron,13,18,42,10,21,5,17,10,18,14,15,17
Marron,8,22,39,12,20,7,16,12,18,15,15,17
Marron,8,21,39,12,20,7,16,11,17,15,15,17
Marron,8,21,39,12,20,7,16,11,17,15,15,17
Marron,8,21,39,12,20,7,16,12,17,15,15,17
Marron,8,21,39,13,20,7,16,11,17,14,15,17
Marron,8,21,39,12,21,7,16,12,17,14,15,17
Marron,8,21,39,13,21,7,15,12,17,14,15,17
Marron,8,21,39,13,21,7,15,12,17,14,15,18
Marron,8,22,38,14,21,7,16,11,17,14,16,17
Marron,8,22,38,15,21,7,16,11,16,14,16,18
Marron,7,23,38,16,20,7,16,11,16,15,16,17
Marron,9,22,39,16,21,6,16,10,15,14,17,17
Marron,7,23,37,16,20,7,16,11,15,15,17,17
Marron,7,24,37,16,19,7,16,11,15,15,17,17
Marron,8,23,38,16,20,7,16,11,15,14,17,17
Marron,7,23,37,17,19,7,16,11,15,15,17,17
Marron,13,17,42,13,24,13,15,6,17,12,15,19
Marron,13,17,42,12,24,14,15,6,18,12,15,19
Marron,13,17,42,12,25,14,14,7,18,12,15,19
Marron,12,17,42,12,24,14,13,7,18,12,15,19
Marron,12,17,42,11,25,14,13,7,18,12,15,19
Marron,12,18,41,10,25,14,13,8,18,12,14,19
Marron,12,18,41,10,25,14,13,8,18,12,15,19
Marron,12,18,41,10,25,14,12,8,18,13,14,19
Marron,12,18,41,9,25,14,12,7,18,13,14,19
Marron,12,19,41,9,25,14,13,7,18,13,14,19
Marron,11,19,40,10,25,14,13,7,18,13,14,18
Marron,11,19,40,10,25,14,13,6,18,13,14,18
Marron,11,20,40,11,24,14,14,5,18,14,15,18
Marron,11,20,40,11,24,15,14,5,18,14,15,18
Marron,11,20,40,12,24,15,14,4,18,14,15,18
Marron,11,21,40,12,24,15,15,4,18,14,15,17
Marron,11,21,39,13,24,16,15,3,17,15,15,17
Marron,11,21,39,15,23,16,16,3,17,15,16,17
Marron,11,21,39,15,23,16,16,3,17,15,16,17
Marron,11,21,40,15,23,16,16,3,17,15,16,17
Marron,11,20,40,15,24,16,17,3,17,14,16,17
Marron,12,19,40,15,24,16,17,3,17,14,16,18
Marron,12,19,41,15,24,15,17,4,17,14,16,18
Marron,13,18,41,16,24,15,17,4,17,13,16,18
Marron,13,17,41,15,25,15,17,4,17,13,16,18
Marron,13,17,42,15,25,14,17,4,17,13,16,19
Marron,13,16,42,15,25,13,17,4,17,13,16,19
Marron,14,16,42,15,25,13,17,4,17,12,15,19
Marron,14,15,43,15,25,12,17,5,17,12,16,19
Marron,14,15,43,15,25,12,17,5,17,12,15,19
Marron,14,15,43,15,25,12,17,5,17,12,15,19
Marron,14,15,43,15,25,12,17,5,17,12,15,19
Marron,13,15,43,16,25,12,17,5,17,12,16,19
Marron,13,16,43,15,25,12,16,5,17,12,16,19
Marron,13,16,42,15,25,13,16,6,17,12,16,19
Marron,13,16,42,14,25,13,16,6,17,12,15,19
Marron,12,16,42,13,25,13,15,6,17,12,15,19
Marron,12,17,42,12,25,14,14,7,18,12,15,19
Marron,11,17,42,11,25,14,14,7,18,12,15,19
Marron,11,17,42,10,25,14,13,8,18,12,15,19
Marron,11,17,42,10,25,14,13,8,18,12,15,19
Marron,11,18,42,10,25,13,12,9,18,12,15,19
Marron,11,18,41,9,25,13,12,9,18,12,15,19
Marron,11,18,41,9,25,13,13,9,18,12,15,19
Marron,11,19,41,9,25,13,13,8,18,12,15,19
Marron,11,19,41,8,25,13,13,8,18,13,15,19
Marron,11,19,41,9,25,13,13,7,18,13,15,19
Marron,11,20,40,9,25,13,13,6,18,13,15,19
Marron,11,20,40,10,24,13,14,6,18,13,15,18
Marron,11,20,40,10,24,13,14,5,18,13,15,18
Marron,11,20,40,11,24,13,15,4,18,13,15,18
Marron,11,20,40,12,24,14,15,4,18,14,15,18
Marron,11,21,40,13,24,14,16,3,17,14,15,18
Marron,11,21,39,14,23,14,16,3,17,14,16,18
Marron,11,21,39,15,23,15,17,3,17,14,16,17
Marron,11,21,40,15,24,15,17,3,17,14,16,18
Marron,12,20,40,15,24,15,17,3,17,14,16,18
Marron,12,20,40,15,24,14,17,3,17,14,16,18
Marron,13,19,40,14,25,14,16,3,17,14,16,18
Marron,13,19,40,15,25,13,16,4,17,13,16,18
Azul,14,18,40,15,25,13,16,4,16,13,16,18
Azul,14,18,41,15,26,13,16,4,16,13,16,18
Azul,15,18,41,14,26,12,16,4,17,13,16,18
Azul,15,17,41,14,26,11,16,4,16,13,16,19
Azul,15,17,41,14,26,11,16,4,17,13,16,19
Azul,15,17,42,14,26,11,16,4,17,13,16,19
Azul,15,16,42,15,26,10,17,4,17,13,16,19
Azul,15,16,42,15,26,11,17,5,17,13,16,19
Azul,15,16,42,15,25,11,17,5,17,13,16,19
Azul,14,16,42,15,25,11,17,5,16,12,16,19
Azul,14,16,42,15,25,12,17,5,16,12,16,19
Azul,14,16,42,15,25,12,16,5,17,12,15,19
Azul,10,40,23,13,18,15,17,6,15,12,17,20
Azul,10,39,23,13,19,15,17,6,15,13,17,20
Azul,10,39,24,12,19,15,17,6,15,13,17,19
Azul,10,38,24,12,19,15,17,6,15,13,17,19
Azul,9,37,25,12,19,15,17,6,16,14,16,19
Azul,9,37,26,12,19,15,17,6,16,14,16,18
Azul,9,36,26,11,19,15,17,6,16,14,16,18
Azul,9,36,27,11,19,15,17,6,16,14,16,18
Azul,9,35,27,11,19,15,17,5,16,15,16,18
Azul,9,35,28,12,18,15,17,5,16,15,16,17
Azul,9,34,28,12,18,15,17,5,16,15,16,17
Azul,8,34,29,12,18,15,17,5,16,15,16,17
Azul,8,33,29,12,18,15,17,5,16,15,16,17
Azul,8,33,30,12,18,15,17,5,16,15,16,17
Azul,8,33,30,13,18,15,17,4,16,16,16,17
Azul,8,32,30,13,18,15,16,4,16,16,16,16
Azul,9,32,31,15,18,15,16,4,16,16,16,16
Azul,8,32,31,15,18,15,16,4,16,16,16,16
Azul,8,32,31,15,18,15,16,4,16,16,16,16
Azul,9,32,31,15,18,15,16,4,16,16,16,16
Azul,9,32,31,15,18,14,16,4,16,16,16,16
Azul,9,32,31,15,17,14,15,3,16,16,16,16
Azul,10,32,30,16,17,13,15,3,15,16,16,16
Azul,10,32,30,16,17,12,15,3,15,16,17,16
Azul,11,33,30,15,17,12,15,3,15,16,17,16
Azul,11,33,30,15,17,11,15,3,15,16,17,16
Azul,12,33,30,15,17,11,15,3,15,16,17,16
Azul,13,33,30,15,17,11,15,3,15,16,17,17
Azul,13,33,29,15,16,10,15,3,15,16,17,17
Azul,13,33,29,14,16,10,15,3,15,15,17,17
Azul,14,33,29,14,16,10,15,3,15,15,17,17
Azul,14,33,29,13,16,10,16,3,15,15,17,17
Azul,14,33,29,13,16,10,16,3,15,15,17,17
Azul,14,33,29,13,16,11,16,3,15,15,16,17
Azul,14,33,30,13,16,11,16,3,16,15,16,17
Azul,14,33,30,13,16,11,16,3,16,16,16,17
Azul,14,32,30,12,16,11,16,3,16,16,16,17
Azul,14,32,30,12,16,11,16,3,16,16,16,16
Azul,13,32,30,12,16,11,17,3,16,16,16,16
Azul,13,32,30,13,17,11,17,3,16,16,16,16
Azul,13,32,30,12,17,11,17,4,16,16,16,16
Azul,13,32,30,12,17,11,17,3,16,16,16,16
Azul,13,32,30,12,17,11,17,3,16,16,16,16
Azul,12,32,30,12,17,11,17,4,16,16,16,16
Azul,12,31,30,12,18,11,17,3,16,16,16,16
Azul,12,32,31,12,18,12,17,3,16,16,16,16
Azul,11,32,31,13,18,12,17,3,16,16,16,16
Azul,10,32,31,13,18,13,17,3,16,16,16,16
Azul,10,32,31,13,18,13,17,4,16,16,16,16
Azul,9,32,31,13,18,14,17,4,16,16,16,16
Azul,9,31,31,13,18,14,17,4,16,16,16,16
Azul,9,32,31,14,18,14,17,4,16,16,16,16
Azul,8,32,31,14,18,15,16,4,16,16,16,16
Azul,8,32,31,15,18,15,16,4,16,16,16,16
Azul,8,32,31,15,18,15,16,4,16,16,16,16
Azul,8,32,30,16,18,15,16,4,15,16,16,16
Azul,9,33,30,16,18,15,16,4,15,16,17,16
Azul,9,34,29,16,18,15,16,4,15,15,17,17
Azul,9,35,29,16,18,15,15,4,14,15,17,17
Blanco,9,36,28,16,18,14,15,4,14,15,18,17
Blanco,9,36,27,16,18,14,15,4,14,15,18,17
Blanco,9,37,26,16,18,14,15,4,13,14,18,17
Blanco,9,38,26,16,18,14,15,4,13,14,18,18
Blanco,9,38,25,16,18,14,15,5,13,14,18,18
Blanco,9,39,24,15,19,14,15,5,13,14,19,18
Blanco,9,39,24,15,19,14,16,5,13,13,18,18
Blanco,10,39,24,15,19,14,16,5,13,13,18,19
Blanco,10,40,23,15,19,14,16,6,13,13,18,19
Blanco,10,40,23,14,18,15,16,6,13,13,18,19
Blanco,10,40,23,14,18,15,16,6,14,12,18,19
Blanco,10,40,23,14,18,15,16,6,14,12,18,20
Blanco,10,40,23,13,18,15,17,6,14,12,17,20
Blanco,12,27,37,12,19,15,15,4,16,16,16,16
Blanco,12,27,37,12,19,15,16,4,16,16,16,16
Blanco,12,27,36,13,19,15,17,4,16,16,16,16
Blanco,12,27,36,12,19,15,17,4,16,17,16,16
Blanco,11,27,36,12,18,14,18,4,16,17,16,16
Blanco,11,28,36,13,18,14,18,4,16,16,16,16
Blanco,11,28,35,13,18,14,19,4,16,16,16,16
Blanco,11,28,35,13,18,14,19,4,16,17,17,16
Blanco,11,28,35,13,17,14,19,4,16,16,17,16
Blanco,11,28,35,13,17,14,20,4,16,16,17,16
Blanco,11,28,34,12,17,13,20,4,16,17,16,16
Blanco,11,28,34,12,17,13,20,4,16,17,16,16
Blanco,11,29,34,13,16,12,20,3,16,17,16,16
Blanco,11,29,34,13,16,12,20,3,16,17,16,16
Blanco,12,29,34,13,15,12,21,3,16,17,16,16
Blanco,12,29,34,13,15,11,21,3,16,17,16,16
Blanco,12,29,34,13,15,11,21,3,16,17,16,16
Blanco,12,29,34,14,15,11,21,3,16,17,16,16
Blanco,13,29,34,14,15,11,20,3,16,17,16,16
Blanco,13,29,34,14,15,11,20,3,16,17,16,16
Blanco,13,29,34,14,15,11,20,2,16,17,16,16
Blanco,13,28,35,14,15,11,20,2,16,17,16,16
Blanco,13,28,35,14,15,11,19,2,16,17,16,16
Blanco,13,28,35,13,15,11,19,2,16,17,16,16
Blanco,13,28,35,13,16,11,19,2,16,17,15,16
Blanco,13,28,35,12,16,11,19,3,16,17,15,16
Blanco,14,28,35,13,16,11,19,3,16,17,15,16
Blanco,14,28,35,12,16,12,19,3,16,17,15,16
Blanco,14,28,35,12,16,12,19,3,16,17,15,16
Blanco,14,28,35,12,17,12,19,3,16,17,16,16
Blanco,14,28,35,12,17,12,19,3,16,17,16,16
Blanco,14,28,35,11,17,12,19,3,16,17,16,16
Blanco,14,28,35,11,17,13,18,3,16,17,16,16
Blanco,14,28,35,12,18,13,18,3,16,16,16,16
Blanco,14,28,35,12,18,13,18,3,16,16,16,16
Blanco,14,28,35,11,17,13,18,3,16,16,16,16
